YEAR,MO,DY,HR,T2M,RH2M,WS2M,WD2M,
2022,9,21,13,26.91,70.94,1.77,272.03,9/21/2022
2022,9,21,14,26.33,73.75,1.78,274.53,9/21/2022
2022,9,21,15,25.73,76.56,1.73,277.8,9/21/2022
2022,9,21,16,24.8,81.94,1.49,279.07,9/21/2022
2022,9,21,17,23.6,90.12,1.05,276.39,9/21/2022
2022,9,21,18,22.28,96.5,0.7,272.54,9/21/2022
2022,9,21,19,21.78,98,0.73,272.46,9/21/2022
2022,9,21,20,21.4,98.81,0.73,274.3,9/21/2022
2022,9,21,21,21.02,99.44,0.68,277.94,9/21/2022
2022,9,21,22,20.76,99.56,0.72,283.74,9/21/2022
2022,9,21,23,20.53,99.94,0.71,282.8,9/21/2022
2022,9,22,0,20.41,99.88,0.61,278.13,9/22/2022
2022,9,22,1,20.27,100,0.58,273.87,9/22/2022
2022,9,22,2,20.06,100,0.61,275.86,9/22/2022
2022,9,22,3,19.91,99.88,0.63,277.13,9/22/2022
2022,9,22,4,19.75,99.5,0.67,277.37,9/22/2022
2022,9,22,5,19.6,99.06,0.74,274.86,9/22/2022
2022,9,22,6,20.13,98.31,0.88,270,9/22/2022
2022,9,22,7,21.71,96.25,1.18,266.59,9/22/2022
2022,9,22,8,23.01,90.75,1.35,265.02,9/22/2022
2022,9,22,9,24.55,81.56,1.51,262.87,9/22/2022
2022,9,22,10,25.47,76.94,1.67,261.95,9/22/2022
2022,9,22,11,26.05,74.62,1.76,262.87,9/22/2022
2022,9,22,12,26.28,73.31,1.83,264.85,9/22/2022
2022,9,22,13,26.18,73.81,1.82,266.07,9/22/2022
2022,9,22,14,25.81,75.12,1.77,266.96,9/22/2022
2022,9,22,15,25.19,78,1.63,267.52,9/22/2022
2022,9,22,16,24.32,83.25,1.37,267.38,9/22/2022
2022,9,22,17,23.3,91.12,0.97,264.02,9/22/2022
2022,9,22,18,21.83,97.94,0.57,260.54,9/22/2022
2022,9,22,19,21.35,99.5,0.58,259.14,9/22/2022
2022,9,22,20,21.24,99.44,0.59,260.04,9/22/2022
2022,9,22,21,21.08,99.31,0.59,260.79,9/22/2022
2022,9,22,22,20.88,99.44,0.59,260.79,9/22/2022
2022,9,22,23,20.73,99.25,0.56,257.91,9/22/2022
2022,9,23,0,20.6,99.19,0.52,255.96,9/23/2022
2022,9,23,1,20.41,99.25,0.51,253.22,9/23/2022
2022,9,23,2,20.25,99.5,0.53,253.71,9/23/2022
2022,9,23,3,20.19,99.31,0.56,256.16,9/23/2022
2022,9,23,4,20.13,99.38,0.59,255.41,9/23/2022
2022,9,23,5,20.1,99.31,0.62,252.47,9/23/2022
2022,9,23,6,20.79,98.62,0.87,248.48,9/23/2022
2022,9,23,7,22.23,96.94,1.29,247.49,9/23/2022
2022,9,23,8,23.55,90.81,1.54,251.66,9/23/2022
2022,9,23,9,25.09,80.62,1.72,254.7,9/23/2022
2022,9,23,10,26.07,75.94,1.84,257.5,9/23/2022
2022,9,23,11,26.63,74,1.92,260.38,9/23/2022
2022,9,23,12,26.8,73.88,1.97,261.58,9/23/2022
2022,9,23,13,26.76,74,2.03,262.03,9/23/2022
2022,9,23,14,26.46,75.19,2.07,262.63,9/23/2022
2022,9,23,15,25.8,77.88,2.05,263.23,9/23/2022
2022,9,23,16,24.9,81.56,1.82,263.61,9/23/2022
2022,9,23,17,23.58,89.75,1.23,261.61,9/23/2022
2022,9,23,18,22.23,97,0.72,258.81,9/23/2022
2022,9,23,19,21.77,98.94,0.72,258.08,9/23/2022
2022,9,23,20,21.48,99.44,0.71,259.19,9/23/2022
2022,9,23,21,21.25,99.62,0.75,259.75,9/23/2022
2022,9,23,22,21.01,99.75,0.63,257.16,9/23/2022
2022,9,23,23,20.83,99.69,0.61,254.36,9/23/2022
2022,9,24,0,20.74,99.44,0.68,254.69,9/24/2022
2022,9,24,1,20.64,99.44,0.69,256.28,9/24/2022
2022,9,24,2,20.58,99.38,0.68,255.96,9/24/2022
2022,9,24,3,20.41,99.38,0.67,256.45,9/24/2022
2022,9,24,4,20.35,99.19,0.66,256.95,9/24/2022
2022,9,24,5,20.31,98.88,0.64,257.32,9/24/2022
2022,9,24,6,20.9,98.5,0.82,257.29,9/24/2022
2022,9,24,7,22.25,97,1.17,258.01,9/24/2022
2022,9,24,8,23.52,90,1.28,261.57,9/24/2022
2022,9,24,9,25.16,79.69,1.46,262.61,9/24/2022
2022,9,24,10,26.23,74.75,1.64,263.45,9/24/2022
2022,9,24,11,26.76,73.31,1.78,265.47,9/24/2022
2022,9,24,12,26.86,73.75,1.88,267.38,9/24/2022
2022,9,24,13,26.71,74.81,1.95,269.77,9/24/2022
2022,9,24,14,26.33,76.5,1.99,271.57,9/24/2022
2022,9,24,15,25.85,78.44,1.91,272.35,9/24/2022
2022,9,24,16,25,81.88,1.7,272.64,9/24/2022
2022,9,24,17,23.76,89.62,1.18,269.62,9/24/2022
2022,9,24,18,22.36,96.94,0.69,264.81,9/24/2022
2022,9,24,19,21.88,98.88,0.69,261.6,9/24/2022
2022,9,24,20,21.53,99.81,0.65,260.99,9/24/2022
2022,9,24,21,21.35,99.62,0.71,265.55,9/24/2022
2022,9,24,22,21.14,99.62,0.7,267.43,9/24/2022
2022,9,24,23,20.9,99.88,0.65,266.55,9/24/2022
2022,9,25,0,20.76,99.62,0.67,266.63,9/25/2022
2022,9,25,1,20.57,99.75,0.68,265.4,9/25/2022
2022,9,25,2,20.54,99.12,0.64,264.43,9/25/2022
2022,9,25,3,20.44,99.12,0.6,265.54,9/25/2022
2022,9,25,4,20.32,99.19,0.59,270,9/25/2022
2022,9,25,5,20.18,99.12,0.58,277.8,9/25/2022
2022,9,25,6,20.73,98.88,0.81,286.86,9/25/2022
2022,9,25,7,22.12,96.88,1.19,293.2,9/25/2022
2022,9,25,8,23.38,91.25,1.35,295.82,9/25/2022
2022,9,25,9,25.21,80.5,1.46,294.37,9/25/2022
2022,9,25,10,26.48,75,1.51,291.53,9/25/2022
2022,9,25,11,27.33,72.31,1.51,289.65,9/25/2022
2022,9,25,12,27.75,71.12,1.51,288.06,9/25/2022
2022,9,25,13,27.83,71.5,1.52,285.18,9/25/2022
2022,9,25,14,27.63,72.12,1.56,281.59,9/25/2022
2022,9,25,15,27,74.81,1.59,279.05,9/25/2022
2022,9,25,16,25.97,80.81,1.47,276.41,9/25/2022
2022,9,25,17,24.53,89.44,1.1,273.68,9/25/2022
2022,9,25,18,23.01,96.44,0.68,273.29,9/25/2022
2022,9,25,19,22.45,98.44,0.72,276.27,9/25/2022
2022,9,25,20,22.12,98.94,0.71,280.81,9/25/2022
2022,9,25,21,21.84,99.12,0.66,284.36,9/25/2022
2022,9,25,22,21.63,98.94,0.65,285.38,9/25/2022
2022,9,25,23,21.37,99.06,0.65,283.2,9/25/2022
2022,9,26,0,21.15,99.25,0.67,279.46,9/26/2022
2022,9,26,1,20.95,99.31,0.67,274.65,9/26/2022
2022,9,26,2,20.76,99.31,0.67,272.66,9/26/2022
2022,9,26,3,20.56,99.38,0.66,274.76,9/26/2022
2022,9,26,4,20.49,99.31,0.66,282.38,9/26/2022
2022,9,26,5,20.33,99.44,0.72,292.38,9/26/2022
2022,9,26,6,20.8,98.44,0.92,301.13,9/26/2022
2022,9,26,7,22.1,96,1.36,308.71,9/26/2022
2022,9,26,8,23.58,87.94,1.56,309.92,9/26/2022
2022,9,26,9,25.3,77.06,1.66,308.7,9/26/2022
2022,9,26,10,26.48,71.31,1.72,308.74,9/26/2022
2022,9,26,11,27.31,68.31,1.74,309.54,9/26/2022
2022,9,26,12,27.76,67.5,1.75,309.94,9/26/2022
2022,9,26,13,27.78,68.06,1.76,310.13,9/26/2022
2022,9,26,14,27.37,70.06,1.73,310.97,9/26/2022
2022,9,26,15,26.6,73.38,1.62,310.9,9/26/2022
2022,9,26,16,25.75,79,1.37,309.22,9/26/2022
2022,9,26,17,24.45,87.94,0.85,305.29,9/26/2022
2022,9,26,18,22.84,94.62,0.54,299.54,9/26/2022
2022,9,26,19,22.11,97.31,0.51,298.12,9/26/2022
2022,9,26,20,21.41,100,0.51,298.54,9/26/2022
2022,9,26,21,21.12,100,0.54,300.26,9/26/2022
2022,9,26,22,20.87,100,0.58,301.76,9/26/2022
2022,9,26,23,20.62,100,0.62,303.08,9/26/2022
2022,9,27,0,20.37,100,0.68,303.69,9/27/2022
2022,9,27,1,20.19,100,0.75,301.88,9/27/2022
2022,9,27,2,20,100,0.72,300.43,9/27/2022
2022,9,27,3,19.94,100,0.72,303.86,9/27/2022
2022,9,27,4,19.88,100,0.66,307.82,9/27/2022
2022,9,27,5,19.73,100,0.61,310.84,9/27/2022
2022,9,27,6,20.25,99.06,0.72,312.81,9/27/2022
2022,9,27,7,21.94,94.31,1,318.81,9/27/2022
2022,9,27,8,23.64,86.69,1.1,318.47,9/27/2022
2022,9,27,9,25.04,80.19,1.13,322.02,9/27/2022
2022,9,27,10,26.31,75.5,1.11,325.07,9/27/2022
2022,9,27,11,27.26,72.44,1.03,320.25,9/27/2022
2022,9,27,12,27.71,71.25,1.01,304.55,9/27/2022
2022,9,27,13,27.56,72.56,1.12,288.69,9/27/2022
2022,9,27,14,27.12,75.31,1.29,280.43,9/27/2022
2022,9,27,15,26.35,79.5,1.28,277.73,9/27/2022
2022,9,27,16,25.29,85.5,1.1,275.71,9/27/2022
2022,9,27,17,24.18,92.25,0.85,273.15,9/27/2022
2022,9,27,18,23.24,95.81,0.7,272.57,9/27/2022
2022,9,27,19,22.81,96.62,0.77,278.7,9/27/2022
2022,9,27,20,22.47,97.19,0.76,286.03,9/27/2022
2022,9,27,21,22.27,97,0.73,291.91,9/27/2022
2022,9,27,22,22.01,97.5,0.69,293.37,9/27/2022
2022,9,27,23,21.81,97.75,0.64,288.43,9/27/2022
2022,9,28,0,21.55,98.19,0.65,286.9,9/28/2022
2022,9,28,1,21.41,98.25,0.66,287.15,9/28/2022
2022,9,28,2,21.28,98.31,0.66,288,9/28/2022
2022,9,28,3,21.15,98.5,0.62,287.74,9/28/2022
2022,9,28,4,21.05,98.62,0.64,286.43,9/28/2022
2022,9,28,5,21.04,98.56,0.69,288.43,9/28/2022
2022,9,28,6,21.42,97.94,0.91,288.59,9/28/2022
2022,9,28,7,22.56,95.12,1.31,292.12,9/28/2022
2022,9,28,8,24.12,86.31,1.61,299.3,9/28/2022
2022,9,28,9,25.55,78.69,1.67,298.72,9/28/2022
2022,9,28,10,26.68,74.06,1.66,292.95,9/28/2022
2022,9,28,11,27.42,71.19,1.65,287.32,9/28/2022
2022,9,28,12,27.8,69.69,1.71,282.96,9/28/2022
2022,9,28,13,27.81,69.5,1.77,280.67,9/28/2022
2022,9,28,14,27.37,70.88,1.8,279.99,9/28/2022
2022,9,28,15,26.68,73.31,1.72,279.93,9/28/2022
2022,9,28,16,25.7,78.5,1.47,277.66,9/28/2022
2022,9,28,17,24.39,87.38,0.96,269.53,9/28/2022
2022,9,28,18,22.97,94.12,0.69,262.87,9/28/2022
2022,9,28,19,22.33,96.88,0.78,263.66,9/28/2022
2022,9,28,20,22.05,97.94,0.84,267.35,9/28/2022
2022,9,28,21,21.88,98.31,0.79,272.27,9/28/2022
2022,9,28,22,21.89,98.12,0.74,276.07,9/28/2022
2022,9,28,23,21.75,98.69,0.73,277.96,9/28/2022
2022,9,29,0,21.71,98.56,0.71,278.84,9/29/2022
2022,9,29,1,21.66,98.81,0.7,277.68,9/29/2022
2022,9,29,2,21.52,98.94,0.69,278.4,9/29/2022
2022,9,29,3,21.4,98.94,0.72,281.92,9/29/2022
2022,9,29,4,21.31,98.94,0.68,285.95,9/29/2022
2022,9,29,5,21.19,99.38,0.58,287.22,9/29/2022
2022,9,29,6,21.56,98.81,0.6,285.84,9/29/2022
2022,9,29,7,22.71,96.69,0.75,279.56,9/29/2022
2022,9,29,8,23.55,93.06,0.87,276.74,9/29/2022
2022,9,29,9,24.3,87.75,0.95,280.94,9/29/2022
2022,9,29,10,24.86,83.94,0.99,283.27,9/29/2022
2022,9,29,11,25.16,82.25,1.07,278.37,9/29/2022
2022,9,29,12,25.4,81.5,1.25,273.93,9/29/2022
2022,9,29,13,25.8,80.75,1.44,272.49,9/29/2022
2022,9,29,14,25.85,81.56,1.55,273.76,9/29/2022
2022,9,29,15,25.4,85,1.53,273.81,9/29/2022
2022,9,29,16,24.6,90.81,1.31,271.36,9/29/2022
2022,9,29,17,23.79,95.56,1.1,270.81,9/29/2022
2022,9,29,18,23.26,97.12,0.94,273.34,9/29/2022
2022,9,29,19,23.01,98,0.95,279.46,9/29/2022
2022,9,29,20,22.92,98.12,0.96,285.17,9/29/2022
2022,9,29,21,22.83,98.19,0.9,290.79,9/29/2022
2022,9,29,22,22.8,98.12,0.93,294.21,9/29/2022
2022,9,29,23,22.73,98.12,0.97,293.26,9/29/2022
2022,9,30,0,22.55,98.56,0.85,285.95,9/30/2022
2022,9,30,1,22.48,98.56,0.8,284.72,9/30/2022
2022,9,30,2,22.37,98.69,0.76,286.19,9/30/2022
2022,9,30,3,22.28,98.75,0.69,290.48,9/30/2022
2022,9,30,4,22.15,98.88,0.63,293.39,9/30/2022
2022,9,30,5,22.08,98.69,0.6,295.56,9/30/2022
2022,9,30,6,22.32,98.44,0.74,295.49,9/30/2022
2022,9,30,7,23.25,97,1.15,299.17,9/30/2022
2022,9,30,8,24.3,93.81,1.41,311.4,9/30/2022
2022,9,30,9,25.6,86.69,1.52,316.87,9/30/2022
2022,9,30,10,26.62,81.25,1.41,316.12,9/30/2022
2022,9,30,11,27.23,77.81,1.23,310.36,9/30/2022
2022,9,30,12,27.51,76.44,1.1,300.4,9/30/2022
2022,9,30,13,27.55,76.44,1.02,288.3,9/30/2022
2022,9,30,14,26.87,80.81,1.03,274.37,9/30/2022
2022,9,30,15,25.93,87.12,1.05,265.73,9/30/2022
2022,9,30,16,25.01,91.94,1.16,269.23,9/30/2022
2022,9,30,17,24.16,95.5,1.13,271.99,9/30/2022
2022,9,30,18,23.62,97.31,1.12,273.6,9/30/2022
2022,9,30,19,23.4,98,1.03,270,9/30/2022
2022,9,30,20,23.24,97.94,1,269.55,9/30/2022
2022,9,30,21,23.04,97.69,1.01,272.66,9/30/2022
2022,9,30,22,22.79,98.19,0.99,274.09,9/30/2022
2022,9,30,23,22.62,98.5,0.96,274.65,9/30/2022
2022,10,1,0,22.55,98.44,0.92,276.82,10/1/2022
2022,10,1,1,22.44,98.69,0.86,278.86,10/1/2022
2022,10,1,2,22.37,98.56,0.88,281.81,10/1/2022
2022,10,1,3,22.25,98.44,0.86,285.3,10/1/2022
2022,10,1,4,22.08,98.62,0.84,289.62,10/1/2022
2022,10,1,5,22,98.69,0.75,290.14,10/1/2022
2022,10,1,6,22.17,98.44,0.81,289.84,10/1/2022
2022,10,1,7,23.04,96.75,1.24,291.06,10/1/2022
2022,10,1,8,24.06,93.75,1.43,291.8,10/1/2022
2022,10,1,9,25.25,86.75,1.63,291.04,10/1/2022
2022,10,1,10,26.19,81.12,1.72,288.02,10/1/2022
2022,10,1,11,26.75,78.56,1.79,286.46,10/1/2022
2022,10,1,12,26.99,77.5,1.79,288.04,10/1/2022
2022,10,1,13,26.89,77.38,1.71,287.53,10/1/2022
2022,10,1,14,26.48,78.69,1.6,285.26,10/1/2022
2022,10,1,15,25.86,82.56,1.44,279.05,10/1/2022
2022,10,1,16,25.01,88.88,1.15,269.61,10/1/2022
2022,10,1,17,24.04,95.25,0.74,260.84,10/1/2022
2022,10,1,18,23.25,98,0.63,257.16,10/1/2022
2022,10,1,19,23.03,98.31,0.8,262.11,10/1/2022
2022,10,1,20,22.92,98.25,0.8,268.88,10/1/2022
2022,10,1,21,22.74,98.31,0.77,275.25,10/1/2022
2022,10,1,22,22.52,98.75,0.68,277.94,10/1/2022
2022,10,1,23,22.34,98.81,0.61,280.3,10/1/2022
2022,10,2,0,22.22,99,0.64,286.43,10/2/2022
2022,10,2,1,22.12,98.81,0.65,290.39,10/2/2022
2022,10,2,2,21.98,98.75,0.68,292.17,10/2/2022
2022,10,2,3,21.83,98.81,0.66,293.82,10/2/2022
2022,10,2,4,21.62,99,0.61,295.91,10/2/2022
2022,10,2,5,21.46,99.12,0.56,299.45,10/2/2022
2022,10,2,6,21.76,98.56,0.66,304.44,10/2/2022
2022,10,2,7,22.98,96.19,1.09,314.13,10/2/2022
2022,10,2,8,24.33,91,1.3,322.58,10/2/2022
2022,10,2,9,25.95,81.5,1.37,321.7,10/2/2022
2022,10,2,10,27.05,75.62,1.36,314.53,10/2/2022
2022,10,2,11,27.63,72.94,1.4,307.32,10/2/2022
2022,10,2,12,27.86,71.88,1.5,303.27,10/2/2022
2022,10,2,13,27.85,71.75,1.56,300.82,10/2/2022
2022,10,2,14,27.68,72.44,1.58,299.36,10/2/2022
2022,10,2,15,27.17,75.69,1.48,296.7,10/2/2022
2022,10,2,16,26.21,82.38,1.19,292.01,10/2/2022
2022,10,2,17,24.99,89.31,0.87,289.9,10/2/2022
2022,10,2,18,23.67,95.12,0.65,288.87,10/2/2022
2022,10,2,19,23.26,96.44,0.73,290.77,10/2/2022
2022,10,2,20,22.93,97.69,0.72,290.19,10/2/2022
2022,10,2,21,22.7,98,0.62,286.84,10/2/2022
2022,10,2,22,22.45,98.31,0.57,286.7,10/2/2022
2022,10,2,23,22.21,98.69,0.55,288.95,10/2/2022
2022,10,3,0,22.08,98.56,0.57,292.68,10/3/2022
2022,10,3,1,21.9,98.81,0.58,296.57,10/3/2022
2022,10,3,2,21.78,98.88,0.6,301.22,10/3/2022
2022,10,3,3,21.71,98.69,0.61,306.72,10/3/2022
2022,10,3,4,21.62,98.75,0.6,312.88,10/3/2022
2022,10,3,5,21.47,99,0.56,317.83,10/3/2022
2022,10,3,6,21.8,98.31,0.7,323.13,10/3/2022
2022,10,3,7,22.88,95.75,1.14,332.2,10/3/2022
2022,10,3,8,24.34,89.25,1.4,340.45,10/3/2022
2022,10,3,9,26,80.5,1.42,344.97,10/3/2022
2022,10,3,10,27.23,75,1.28,345.88,10/3/2022
2022,10,3,11,28.13,71.69,1.2,339.44,10/3/2022
2022,10,3,12,28.65,69.5,1.22,330.8,10/3/2022
2022,10,3,13,28.48,70.94,1.24,319.36,10/3/2022
2022,10,3,14,27.97,74.25,1.3,308.18,10/3/2022
2022,10,3,15,27.1,79.75,1.3,301.02,10/3/2022
2022,10,3,16,26.01,86.06,1.18,297.25,10/3/2022
2022,10,3,17,24.74,91.81,1.01,296.17,10/3/2022
2022,10,3,18,23.83,95.12,0.86,299.36,10/3/2022
2022,10,3,19,23.44,96.62,0.88,305.66,10/3/2022
2022,10,3,20,23.18,97.44,0.82,310.36,10/3/2022
2022,10,3,21,22.94,97.94,0.71,312.78,10/3/2022
2022,10,3,22,22.75,98.06,0.64,314.01,10/3/2022
2022,10,3,23,22.52,98.12,0.62,313.98,10/3/2022
2022,10,4,0,22.34,98.31,0.62,314.49,10/4/2022
2022,10,4,1,22.22,98.31,0.61,316.55,10/4/2022
2022,10,4,2,22.08,98.31,0.58,322.67,10/4/2022
2022,10,4,3,21.9,98.31,0.58,329.97,10/4/2022
2022,10,4,4,21.76,98.12,0.58,336.19,10/4/2022
2022,10,4,5,21.55,98.44,0.62,339.27,10/4/2022
2022,10,4,6,21.73,97.5,0.85,342.9,10/4/2022
2022,10,4,7,22.73,94.44,1.3,351.38,10/4/2022
2022,10,4,8,24.48,87.44,1.57,356.3,10/4/2022
2022,10,4,9,26.31,79,1.68,0.27,10/4/2022
2022,10,4,10,27.62,73,1.59,1.12,10/4/2022
2022,10,4,11,28.44,69.31,1.5,358.81,10/4/2022
2022,10,4,12,28.83,67.69,1.43,355.91,10/4/2022
2022,10,4,13,28.88,67.44,1.38,349.9,10/4/2022
2022,10,4,14,28.37,70.19,1.31,340.48,10/4/2022
2022,10,4,15,27.65,76.62,1.07,328.39,10/4/2022
2022,10,4,16,26.83,83.62,0.86,316.11,10/4/2022
2022,10,4,17,25.62,90.56,0.63,308.99,10/4/2022
2022,10,4,18,24.45,95,0.48,304.99,10/4/2022
2022,10,4,19,23.96,96.56,0.5,306.16,10/4/2022
2022,10,4,20,23.69,97,0.51,306.35,10/4/2022
2022,10,4,21,23.37,97.75,0.54,306.21,10/4/2022
2022,10,4,22,23.18,97.88,0.59,309.61,10/4/2022
2022,10,4,23,22.93,98.5,0.6,309.71,10/4/2022
2022,10,5,0,22.75,98.31,0.58,311.7,10/5/2022
2022,10,5,1,22.51,98.75,0.53,313.81,10/5/2022
2022,10,5,2,22.34,98.88,0.51,318.73,10/5/2022
2022,10,5,3,22.23,98.69,0.53,323.47,10/5/2022
2022,10,5,4,22.15,98.56,0.56,329.86,10/5/2022
2022,10,5,5,22.01,98.56,0.57,336.6,10/5/2022
2022,10,5,6,22.28,98,0.76,342.68,10/5/2022
2022,10,5,7,23.44,95.56,1.25,345.53,10/5/2022
2022,10,5,8,24.74,91.25,1.28,346.64,10/5/2022
2022,10,5,9,26,83.81,1.33,347.11,10/5/2022
2022,10,5,10,26.85,78.56,1.28,339.24,10/5/2022
2022,10,5,11,27.3,74.69,1.29,325.63,10/5/2022
2022,10,5,12,27.41,72.88,1.33,312.61,10/5/2022
2022,10,5,13,27.5,72.62,1.39,302.35,10/5/2022
2022,10,5,14,27.38,73.62,1.45,296.15,10/5/2022
2022,10,5,15,26.9,76.06,1.41,291.74,10/5/2022
2022,10,5,16,26.07,82.12,1.12,289.57,10/5/2022
2022,10,5,17,24.9,89.56,0.79,287.9,10/5/2022
2022,10,5,18,23.65,95.62,0.6,282.04,10/5/2022
2022,10,5,19,23.15,97.88,0.61,276.58,10/5/2022
2022,10,5,20,22.86,98.94,0.61,275.86,10/5/2022
2022,10,5,21,22.76,99.06,0.61,279.58,10/5/2022
2022,10,5,22,22.6,99.31,0.59,285.32,10/5/2022
2022,10,5,23,22.57,98.62,0.69,289.87,10/5/2022
2022,10,6,0,22.47,98.62,0.7,289.44,10/6/2022
2022,10,6,1,22.34,98.81,0.64,289.98,10/6/2022
2022,10,6,2,22.21,98.88,0.59,291.8,10/6/2022
2022,10,6,3,22.09,98.88,0.58,292.8,10/6/2022
2022,10,6,4,22.07,98.56,0.62,292.34,10/6/2022
2022,10,6,5,21.99,98.75,0.59,287.72,10/6/2022
2022,10,6,6,22.08,98.75,0.56,288.69,10/6/2022
2022,10,6,7,22.69,97.75,0.88,294.53,10/6/2022
2022,10,6,8,23.26,96.12,1.07,301.61,10/6/2022
2022,10,6,9,23.83,92.31,1.34,310.75,10/6/2022
2022,10,6,10,24.32,86.25,1.45,314.78,10/6/2022
2022,10,6,11,24.72,82.38,1.38,310.64,10/6/2022
2022,10,6,12,24.78,81.44,1.3,301.02,10/6/2022
2022,10,6,13,24.69,82.19,1.28,288.1,10/6/2022
2022,10,6,14,24.37,84.69,1.32,274.42,10/6/2022
2022,10,6,15,23.97,87.81,1.34,263.62,10/6/2022
2022,10,6,16,23.41,91.75,1.25,256.66,10/6/2022
2022,10,6,17,22.8,95.31,1.06,254.11,10/6/2022
2022,10,6,18,22.2,97.38,0.91,254.05,10/6/2022
2022,10,6,19,21.98,97.62,0.94,260.46,10/6/2022
2022,10,6,20,21.8,97.88,0.92,266.61,10/6/2022
2022,10,6,21,21.59,98.19,0.91,269.01,10/6/2022
2022,10,6,22,21.44,98.38,0.91,267.55,10/6/2022
2022,10,6,23,21.31,98.5,0.89,265.49,10/6/2022
2022,10,7,0,21.2,98.75,0.82,265.1,10/7/2022
2022,10,7,1,21.11,98.81,0.71,266.23,10/7/2022
2022,10,7,2,21.09,98.75,0.61,266.33,10/7/2022
2022,10,7,3,21,98.94,0.59,263.91,10/7/2022
2022,10,7,4,21.03,98.81,0.66,259.76,10/7/2022
2022,10,7,5,20.98,99.12,0.62,255.44,10/7/2022
2022,10,7,6,21.18,98.75,0.72,249.59,10/7/2022
2022,10,7,7,21.96,97.31,1.16,249.98,10/7/2022
2022,10,7,8,22.87,93.5,1.37,255.49,10/7/2022
2022,10,7,9,24.19,85.12,1.49,256.98,10/7/2022
2022,10,7,10,25.25,79.62,1.62,256.36,10/7/2022
2022,10,7,11,25.97,76.75,1.77,253.08,10/7/2022
2022,10,7,12,25.94,76.81,1.89,249.17,10/7/2022
2022,10,7,13,25.59,78.06,2,245.54,10/7/2022
2022,10,7,14,25.04,79.94,2.04,243.14,10/7/2022
2022,10,7,15,24.28,82.94,1.94,242.4,10/7/2022
2022,10,7,16,23.37,87.81,1.62,241.83,10/7/2022
2022,10,7,17,22.39,94.06,1.19,242.59,10/7/2022
2022,10,7,18,21.69,96.5,0.92,243.87,10/7/2022
2022,10,7,19,21.43,97.25,0.91,244.09,10/7/2022
2022,10,7,20,21.26,97.81,0.83,241.99,10/7/2022
2022,10,7,21,21.06,98.44,0.74,237.99,10/7/2022
2022,10,7,22,20.89,98.69,0.69,234.16,10/7/2022
2022,10,7,23,20.76,98.94,0.64,231.45,10/7/2022
2022,10,8,0,20.62,98.94,0.62,231.68,10/8/2022
2022,10,8,1,20.45,99.31,0.6,232.98,10/8/2022
2022,10,8,2,20.37,99.38,0.58,233.75,10/8/2022
2022,10,8,3,20.34,99.25,0.57,235.01,10/8/2022
2022,10,8,4,20.24,99.31,0.54,234.94,10/8/2022
2022,10,8,5,20.12,99.31,0.52,234.16,10/8/2022
2022,10,8,6,20.6,98.75,0.63,231.01,10/8/2022
2022,10,8,7,21.96,96.56,1.02,229.97,10/8/2022
2022,10,8,8,23.17,91.38,1,235.19,10/8/2022
2022,10,8,9,24.92,80.62,0.98,243.43,10/8/2022
2022,10,8,10,26.33,73.88,1,254.12,10/8/2022
2022,10,8,11,27.23,70.38,1.05,260.12,10/8/2022
2022,10,8,12,27.66,69,1.11,262.72,10/8/2022
2022,10,8,13,27.68,69.19,1.19,263.99,10/8/2022
2022,10,8,14,27.39,70.06,1.26,265.03,10/8/2022
2022,10,8,15,26.78,72.75,1.28,265.09,10/8/2022
2022,10,8,16,25.8,79,1.19,263.2,10/8/2022
2022,10,8,17,24.33,89.62,0.82,262.87,10/8/2022
2022,10,8,18,22.8,96.75,0.51,264.73,10/8/2022
2022,10,8,19,22.23,99,0.55,268.39,10/8/2022
2022,10,8,20,21.97,99.62,0.59,273.05,10/8/2022
2022,10,8,21,21.67,99.88,0.61,278.13,10/8/2022
2022,10,8,22,21.37,100,0.61,282.61,10/8/2022
2022,10,8,23,21.12,100,0.62,285.45,10/8/2022
2022,10,9,0,20.96,99.88,0.63,287.99,10/9/2022
2022,10,9,1,20.83,99.81,0.65,289.75,10/9/2022
2022,10,9,2,20.73,99.75,0.65,291.04,10/9/2022
2022,10,9,3,20.64,99.69,0.65,293.47,10/9/2022
2022,10,9,4,20.55,99.5,0.64,298.44,10/9/2022
2022,10,9,5,20.5,99.12,0.65,305.22,10/9/2022
2022,10,9,6,20.99,97.56,0.72,314.12,10/9/2022
2022,10,9,7,22.47,94.62,0.74,320.12,10/9/2022
2022,10,9,8,24.11,87,0.61,323.86,10/9/2022
2022,10,9,9,26.15,76.31,0.37,319.27,10/9/2022
2022,10,9,10,27.69,69.69,0.2,272.2,10/9/2022
2022,10,9,11,28.62,66.81,0.29,228.24,10/9/2022
2022,10,9,12,29.08,65.88,0.4,218.66,10/9/2022
2022,10,9,13,29.05,66.75,0.51,218.11,10/9/2022
2022,10,9,14,28.7,68.88,0.59,228.24,10/9/2022
2022,10,9,15,27.87,74.06,0.69,239.37,10/9/2022
2022,10,9,16,27.04,80.5,0.64,249.36,10/9/2022
2022,10,9,17,25.77,88.31,0.49,257.97,10/9/2022
2022,10,9,18,24.57,95,0.35,270,10/9/2022
2022,10,9,19,24.07,96.75,0.36,285.26,10/9/2022
2022,10,9,20,23.7,97.5,0.39,305.27,10/9/2022
